antecedent,consequent,support,confidence,lift
['Hardisk Pc 500Gb Hdd Hdd Internal Komputer 500 Gb Sata 3 5'],"['Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render', 'Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori']",0.0247619047619047,0.6506585612968578,37.955082742316804
['Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render'],"['Hardisk Pc 500Gb Hdd Hdd Internal Komputer 500 Gb Sata 3 5', 'Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori']",0.0247619047619047,0.6795767195767188,32.43434343434348
['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],"['Hardisk Pc 500Gb Hdd Hdd Internal Komputer 500 Gb Sata 3 5', 'Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render']",0.0247619047619047,0.08280254777070044,7.245222929936306
"['Hardisk Pc 500Gb Hdd Hdd Internal Komputer 500 Gb Sata 3 5', 'Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render']",['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],0.0247619047619047,2.1666666666666665,7.245222929936306
"['Hardisk Pc 500Gb Hdd Hdd Internal Komputer 500 Gb Sata 3 5', 'Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori']",['Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render'],0.0247619047619047,1.1818181818181819,32.43434343434348
"['Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render', 'Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori']",['Hardisk Pc 500Gb Hdd Hdd Internal Komputer 500 Gb Sata 3 5'],0.0247619047619047,1.4444444444444446,37.95508274231681
['Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render'],['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],0.0171428571428571,0.47047619047618994,1.5732484076433104
['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],['Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render'],0.0171428571428571,0.05732484076433107,1.5732484076433106
['Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render'],['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],0.0114285714285714,0.31365079365079335,1.0488322717622072
['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],['Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render'],0.0114285714285714,0.038216560509554055,1.0488322717622072
['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],['Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render'],0.0114285714285714,0.038216560509554055,1.0488322717622072
"['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori', 'Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori']",['Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render'],0.0114285714285714,0.29999999999999927,8.233333333333325
['Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles'],['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],0.0114285714285714,0.35285714285714237,1.1799363057324825
['Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles'],['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],0.0114285714285714,0.35285714285714237,1.1799363057324825
['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],['Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles'],0.0114285714285714,0.038216560509554055,1.1799363057324828
"['Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles', 'Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles']",['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],0.0114285714285714,0.6,2.0063694267515926
['Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles'],['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],0.0247619047619047,0.7645238095238084,2.5565286624203787
['Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori'],['Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles'],0.0247619047619047,0.08280254777070044,2.5565286624203787
